DIST,4,AN0,020A,0.00,0.00,0.00,1.01,AN1,1C17,2.15,0.00,0.00,1.23,AN2,8B08,0.00,3.00,0.00,3.00,AN3,5985,2.15,3.00,0.00,2.96,POS,0.90,0.22,0.42,75
DIST,4,AN0,020A,0.00,0.00,0.00,1.08,AN1,1C17,2.15,0.00,0.00,1.19,AN2,8B08,0.00,3.00,0.00,3.48,AN3,5985,2.15,3.00,0.00,2.93,POS,0.93,0.24,0.36,72
DIST,4,AN0,020A,0.00,0.00,0.00,0.95,AN1,1C17,2.15,0.00,0.00,1.19,AN2,8B08,0.00,3.00,0.00,3.02,AN3,5985,2.15,3.00,0.00,2.91,POS,0.94,0.25,0.36,68
DIST,4,AN0,020A,0.00,0.00,0.00,1.04,AN1,1C17,2.15,0.00,0.00,1.20,AN2,8B08,0.00,3.00,0.00,3.16,AN3,5985,2.15,3.00,0.00,2.98,POS,0.95,0.19,0.35,77
DIST,4,AN0,020A,0.00,0.00,0.00,0.97,AN1,1C17,2.15,0.00,0.00,1.16,AN2,8B08,0.00,3.00,0.00,3.01,AN3,5985,2.15,3.00,0.00,2.88,POS,0.95,0.21,0.35,69
DIST,4,AN0,020A,0.00,0.00,0.00,1.02,AN1,1C17,2.15,0.00,0.00,1.08,AN2,8B08,0.00,3.00,0.00,2.96,AN3,5985,2.15,3.00,0.00,2.97,POS,0.98,0.20,0.18,75
DIST,4,AN0,020A,0.00,0.00,0.00,0.97,AN1,1C17,2.15,0.00,0.00,1.11,AN2,8B08,0.00,3.00,0.00,3.27,AN3,5985,2.15,3.00,0.00,3.64,POS,0.99,0.10,0.22,77
DIST,4,AN0,020A,0.00,0.00,0.00,1.07,AN1,1C17,2.15,0.00,0.00,1.14,AN2,8B08,0.00,3.00,0.00,3.21,AN3,5985,2.15,3.00,0.00,2.93,POS,1.00,0.13,0.29,59
DIST,4,AN0,020A,0.00,0.00,0.00,1.17,AN1,1C17,2.15,0.00,0.00,0.99,AN2,8B08,0.00,3.00,0.00,2.85,AN3,5985,2.15,3.00,0.00,2.76,POS,1.05,0.18,0.14,71
DIST,4,AN0,020A,0.00,0.00,0.00,1.21,AN1,1C17,2.15,0.00,0.00,0.98,AN2,8B08,0.00,3.00,0.00,2.98,AN3,5985,2.15,3.00,0.00,2.78,POS,1.09,0.21,0.21,61
DIST,4,AN0,1C17,2.15,0.00,0.00,0.87,AN1,020A,0.00,0.00,0.00,1.16,AN2,5985,2.15,3.00,0.00,2.74,AN3,8B08,0.00,3.00,0.00,3.53,POS,1.12,0.22,0.03,55
DIST,4,AN0,1C17,2.15,0.00,0.00,0.94,AN1,020A,0.00,0.00,0.00,1.22,AN2,5985,2.15,3.00,0.00,2.79,AN3,8B08,0.00,3.00,0.00,3.16,POS,1.15,0.24,-0.08,64
