DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,5985,2.15,3.00,0.00,1.85,AN2,020A,0.00,0.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,2.00,POS,1.17,1.43,0.23,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,2.00,POS,1.16,1.44,0.04,84
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,2.02,POS,1.16,1.45,-0.10,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.71,AN1,5985,2.15,3.00,0.00,1.81,AN2,020A,0.00,0.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.95,POS,1.17,1.44,0.04,88
DIST,4,AN0,1C17,2.15,0.00,0.00,1.72,AN1,5985,2.15,3.00,0.00,1.87,AN2,020A,0.00,0.00,0.00,1.73,AN3,8B08,0.00,3.00,0.00,2.02,POS,1.14,1.43,0.14,88
DIST,4,AN0,1C17,2.15,0.00,0.00,1.73,AN1,020A,0.00,0.00,0.00,1.78,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.99,POS,1.18,1.41,0.17,92
DIST,4,AN0,1C17,2.15,0.00,0.00,1.75,AN1,020A,0.00,0.00,0.00,1.84,AN2,5985,2.15,3.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.97,POS,1.17,1.42,0.08,96
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.77,AN2,5985,2.15,3.00,0.00,1.80,AN3,8B08,0.00,3.00,0.00,1.99,POS,1.19,1.40,0.13,91
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.73,AN3,8B08,0.00,3.00,0.00,1.99,POS,1.18,1.43,0.02,93
DIST,4,AN0,1C17,2.15,0.00,0.00,1.73,AN1,5985,2.15,3.00,0.00,1.89,AN2,020A,0.00,0.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,2.04,POS,1.18,1.42,0.08,94
DIST,4,AN0,1C17,2.15,0.00,0.00,1.78,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,1.96,POS,1.17,1.44,-0.07,86
DIST,4,AN0,1C17,2.15,0.00,0.00,1.72,AN1,5985,2.15,3.00,0.00,1.89,AN2,020A,0.00,0.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,1.96,POS,1.16,1.43,-0.02,98
DIST,4,AN0,1C17,2.15,0.00,0.00,1.75,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,1.98,POS,1.15,1.44,-0.13,87
